symbol,strategy_name,trades,profitable_trades,loss_trades,average_profit,average_trade_days,average_percent_profit,median_percent_profit,percent_wins,last_sale_date,last_sell_date_diff,table_name,trades_buy_dates,trades_sell_dates,trades_days,trades_profit,trades_percent,last_update,sharpe_ratio
VVI,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,6,0,0.2258,3.5000,0.8755,0.710531789026094,1.0,2023-11-06 19:00:00+00:00,6,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-14T14:00:00+00:00, 2023-09-15T19:30:00+00:00, 2023-10-23T23:00:00+00:00, 2023-11-01T15:00:00+00:00, 2023-11-01T18:00:00+00:00, 2023-11-06T18:30:00+00:00]","[2023-09-14T16:00:00+00:00, 2023-09-15T20:00:00+00:00, 2023-10-24T14:00:00+00:00, 2023-11-01T17:00:00+00:00, 2023-11-02T14:00:00+00:00, 2023-11-06T19:00:00+00:00]","[4.0, 1.0, 2.0, 4.0, 9.0, 1.0]","[0.14999999999999858, 0.259999999999998, 0.07000000000000028, 0.03999999999999915, 0.5899999999999999, 0.24499999999999744]","[0.5430847212165046, 0.9359251259899136, 0.290939318370741, 0.16604400166043648, 2.439024390243902, 0.8779788568356834]",2023-11-08 07:25:05,1.088032691115396476834338125
JANX,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.0591,1.1429,0.8463,0.7345739471106688,0.8571428571428571,2023-11-06 16:00:00+00:00,6,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-12T16:00:00+00:00, 2023-09-29T18:00:00+00:00, 2023-10-06T15:30:00+00:00, 2023-10-06T17:30:00+00:00, 2023-10-06T19:00:00+00:00, 2023-11-01T20:00:00+00:00, 2023-11-06T15:30:00+00:00]","[2023-09-12T16:30:00+00:00, 2023-09-29T18:30:00+00:00, 2023-10-06T16:00:00+00:00, 2023-10-06T18:00:00+00:00, 2023-10-06T19:30:00+00:00, 2023-11-02T14:00:00+00:00, 2023-11-06T16:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.02999999999999936, 0.08399999999999963, 0.07499999999999929, 0.04499999999999993, -0.15000000000000036, 0.28000000000000025, 0.04999999999999982]","[0.27998133457768887, 0.8483991516008448, 0.7345739471106688, 0.43966780654616444, -1.469147894221355, 4.354587869362368, 0.7363770250368162]",2023-11-08 06:55:11,0.4904225838404872873490629944
VIOO,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,6,0,0.6300,3.5000,0.7296,0.6397765521770282,1.0,2023-11-03 14:00:00+00:00,9,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-21T13:00:00+00:00, 2023-09-29T00:00:00+00:00, 2023-10-09T14:30:00+00:00, 2023-10-17T14:00:00+00:00, 2023-11-02T18:00:00+00:00, 2023-11-03T13:30:00+00:00]","[2023-09-21T13:30:00+00:00, 2023-09-29T13:30:00+00:00, 2023-10-09T17:30:00+00:00, 2023-10-17T16:00:00+00:00, 2023-11-02T22:30:00+00:00, 2023-11-03T14:00:00+00:00]","[1.0, 3.0, 6.0, 4.0, 6.0, 1.0]","[0.030000000000001137, 0.6199999999999903, 0.4900000000000091, 0.9599999999999937, 0.39000000000000057, 1.289999999999992]","[0.03416856492027465, 0.7047056149124691, 0.5748474894415875, 1.1096983007744696, 0.4615384615384622, 1.4927100208285027]",2023-11-08 07:23:45,1.443345382715262970487902221
NGE,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.0643,3.0000,0.7197,0.28248587570621875,0.8571428571428571,2023-10-31 17:00:00+00:00,12,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-15T18:30:00+00:00, 2023-09-15T20:00:00+00:00, 2023-09-18T15:00:00+00:00, 2023-09-18T17:30:00+00:00, 2023-09-18T20:00:00+00:00, 2023-10-18T19:00:00+00:00, 2023-10-31T15:30:00+00:00]","[2023-09-15T19:30:00+00:00, 2023-09-18T12:00:00+00:00, 2023-09-18T17:00:00+00:00, 2023-09-18T18:00:00+00:00, 2023-09-19T14:00:00+00:00, 2023-10-19T13:00:00+00:00, 2023-10-31T17:00:00+00:00]","[1.0, 4.0, 3.0, 1.0, 4.0, 6.0, 2.0]","[0.02000000000000135, 0.2699999999999996, 0.009999999999999787, 0.025000000000000355, 0.09999999999999964, 0.08999999999999986, -0.0649999999999995]","[0.2277904328018377, 3.068181818181813, 0.1124859392575904, 0.28248587570621875, 1.1235955056179736, 1.0739856801909289, -0.8507853403141298]",2023-11-08 07:02:47,0.5829719021929349054594150608
REPX,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.1943,2.7143,0.6287,0.7504690431519652,0.8571428571428571,2023-11-01 14:00:00+00:00,11,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-26T15:00:00+00:00, 2023-09-26T20:00:00+00:00, 2023-09-28T00:00:00+00:00, 2023-09-28T14:30:00+00:00, 2023-10-11T12:30:00+00:00, 2023-10-16T16:30:00+00:00, 2023-10-31T20:00:00+00:00]","[2023-09-26T16:30:00+00:00, 2023-09-26T21:00:00+00:00, 2023-09-28T14:00:00+00:00, 2023-09-28T16:00:00+00:00, 2023-10-11T13:00:00+00:00, 2023-10-16T18:00:00+00:00, 2023-11-01T14:00:00+00:00]","[3.0, 2.0, 2.0, 3.0, 1.0, 3.0, 5.0]","[0.4700000000000024, 0.46999999999999886, 0.0800000000000054, -0.25, 0.00999999999999801, 0.23999999999999844, 0.33999999999999986]","[1.530944625407174, 1.5314434669273342, 0.24630541871922848, -0.7666360012266177, 0.03436426116837804, 0.7504690431519652, 1.0742496050552919]",2023-11-08 07:10:57,0.7317059004652689425639920826
AIZ,ALGO_KAMA_STOCHRSI_VWAP_CGPT,10,9,1,0.7960,3.4000,0.5475,0.47732624155963593,0.9,2023-10-25 19:00:00+00:00,18,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-11T22:30:00+00:00, 2023-09-21T14:00:00+00:00, 2023-09-22T23:00:00+00:00, 2023-09-25T13:30:00+00:00, 2023-09-25T23:30:00+00:00, 2023-10-05T13:30:00+00:00, 2023-10-10T20:00:00+00:00, 2023-10-12T19:00:00+00:00, 2023-10-25T13:30:00+00:00, 2023-10-25T15:00:00+00:00]","[2023-09-12T14:00:00+00:00, 2023-09-21T17:00:00+00:00, 2023-09-25T12:30:00+00:00, 2023-09-25T14:00:00+00:00, 2023-09-26T14:00:00+00:00, 2023-10-05T14:30:00+00:00, 2023-10-11T14:00:00+00:00, 2023-10-12T22:30:00+00:00, 2023-10-25T14:00:00+00:00, 2023-10-25T19:00:00+00:00]","[3.0, 6.0, 2.0, 1.0, 4.0, 2.0, 4.0, 3.0, 1.0, 8.0]","[0.1599999999999966, 0.8100000000000023, -0.020000000000010232, 1.4300000000000068, 0.45999999999997954, 1.7699999999999818, 0.6750000000000114, 0.7199999999999989, 1.8700000000000045, 0.08499999999997954]","[0.1147035629794226, 0.5704627086414552, -0.01379120121363276, 0.9872281670693869, 0.31064289573202286, 1.2238971096667002, 0.4626139401000695, 0.49203854301920236, 1.2704667436646544, 0.05702784300568905]",2023-11-08 06:25:29,1.103685348264133757516567180
ONON,ALGO_KAMA_STOCHRSI_VWAP_CGPT,8,7,1,0.1021,2.0000,0.3692,0.2489519570148655,0.875,2023-11-02 12:30:00+00:00,10,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-06T21:30:00+00:00, 2023-09-14T23:30:00+00:00, 2023-10-09T21:00:00+00:00, 2023-10-16T23:30:00+00:00, 2023-10-19T20:00:00+00:00, 2023-10-23T21:30:00+00:00, 2023-10-24T11:00:00+00:00, 2023-11-02T12:00:00+00:00]","[2023-09-07T10:30:00+00:00, 2023-09-15T12:00:00+00:00, 2023-10-09T21:30:00+00:00, 2023-10-17T12:30:00+00:00, 2023-10-19T20:30:00+00:00, 2023-10-23T22:00:00+00:00, 2023-10-24T12:00:00+00:00, 2023-11-02T12:30:00+00:00]","[6.0, 2.0, 1.0, 2.0, 1.0, 1.0, 2.0, 1.0]","[0.019999999999999574, 0.31700000000000017, 0.04999999999999716, 0.03999999999999915, -0.120000000000001, 0.2699999999999996, 0.16000000000000014, 0.0799999999999983]","[0.06538084341287863, 1.0332464146023475, 0.19794140934282328, 0.16032064128256174, -0.4748713889988167, 1.0559249120062557, 0.6156213928434019, 0.2999625046869077]",2023-11-08 07:05:35,0.6502640981612885292121352712
RISR,ALGO_KAMA_STOCHRSI_VWAP_CGPT,6,6,0,0.0658,2.5000,0.1933,0.18972428335283062,1.0,2023-11-01 14:30:00+00:00,11,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-27T14:00:00+00:00, 2023-10-05T00:00:00+00:00, 2023-10-18T17:30:00+00:00, 2023-10-25T14:30:00+00:00, 2023-10-31T14:00:00+00:00, 2023-11-01T13:30:00+00:00]","[2023-09-27T16:30:00+00:00, 2023-10-05T16:30:00+00:00, 2023-10-18T18:30:00+00:00, 2023-10-25T16:00:00+00:00, 2023-10-31T14:30:00+00:00, 2023-11-01T14:30:00+00:00]","[5.0, 4.0, 1.0, 2.0, 1.0, 2.0]","[0.010000000000005116, 0.10000000000000142, 0.0449999999999946, 0.0799999999999983, 0.04999999999999716, 0.10999999999999943]","[0.029841838257251913, 0.2964280420927862, 0.1326064535140551, 0.23376092101802382, 0.14568764568763742, 0.3217315004387231]",2023-11-08 07:11:21,1.357277571174654936229870361
IOO,ALGO_KAMA_STOCHRSI_VWAP_CGPT,7,6,1,0.1410,6.8571,0.1882,0.16059957173448147,0.8571428571428571,2023-11-07 20:00:00+00:00,5,KAMA_STOCHRSI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-11T19:30:00+00:00, 2023-10-11T18:30:00+00:00, 2023-11-02T15:00:00+00:00, 2023-11-03T15:30:00+00:00, 2023-11-04T00:00:00+00:00, 2023-11-06T20:00:00+00:00, 2023-11-07T15:30:00+00:00]","[2023-09-11T22:30:00+00:00, 2023-10-12T00:00:00+00:00, 2023-11-03T12:00:00+00:00, 2023-11-03T22:30:00+00:00, 2023-11-06T16:00:00+00:00, 2023-11-06T23:30:00+00:00, 2023-11-07T20:00:00+00:00]","[2.0, 5.0, 13.0, 10.0, 5.0, 4.0, 9.0]","[-0.016000000000005343, 0.21000000000000796, 0.04000000000000625, 0.12000000000000455, 0.4029999999999916, 0.0799999999999983, 0.15000000000000568]","[-0.020948989211277552, 0.2800373383117855, 0.05393743257821771, 0.16059957173448147, 0.5384820951362795, 0.10642543567912503, 0.19875447197562698]",2023-11-08 06:53:49,0.7811095915329396687177425415
PFE,ALGO_PSAR_RSI_CGPT,8,7,1,0.2744,3.2500,0.8735,0.35586222482311824,0.875,2023-10-27 22:00:00+00:00,16,PSAR_RSI_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-08-31T21:00:00+00:00, 2023-08-31T22:30:00+00:00, 2023-09-22T08:00:00+00:00, 2023-09-28T14:30:00+00:00, 2023-10-13T22:00:00+00:00, 2023-10-13T23:30:00+00:00, 2023-10-19T09:00:00+00:00, 2023-10-27T21:30:00+00:00]","[2023-08-31T21:30:00+00:00, 2023-08-31T23:30:00+00:00, 2023-09-22T12:30:00+00:00, 2023-09-28T15:30:00+00:00, 2023-10-13T23:00:00+00:00, 2023-10-16T08:30:00+00:00, 2023-10-19T12:30:00+00:00, 2023-10-27T22:00:00+00:00]","[1.0, 2.0, 9.0, 2.0, 2.0, 2.0, 7.0, 1.0]","[-0.010000000000005116, 0.09999999999999432, 0.3200000000000003, 0.11500000000000199, 1.2100000000000009, 0.3200000000000003, 0.10999999999999943, 0.029999999999997584]","[-0.028208744710874797, 0.2826455624646532, 0.9723488301428147, 0.36129437637449574, 3.915857605177996, 1.0342598577892703, 0.35043007327174075, 0.0996677740863707]",2023-11-08 06:03:22,0.6792637949131715094051134759
EEFT,ALGO_RSI_EMA_ADX_CGPT,10,10,0,0.6410,3.1000,0.8331,0.625639849235377,1.0,2023-11-06 20:00:00+00:00,6,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-18T14:00:00+00:00, 2023-10-18T15:00:00+00:00, 2023-10-18T19:00:00+00:00, 2023-10-19T13:00:00+00:00, 2023-10-19T15:00:00+00:00, 2023-10-25T18:00:00+00:00, 2023-10-25T20:00:00+00:00, 2023-10-26T14:00:00+00:00, 2023-10-27T14:00:00+00:00, 2023-11-06T19:00:00+00:00, 2023-11-07T18:00:00+00:00]","[2023-10-18T14:30:00+00:00, 2023-10-18T18:00:00+00:00, 2023-10-18T20:00:00+00:00, 2023-10-19T14:00:00+00:00, 2023-10-19T16:00:00+00:00, 2023-10-25T19:30:00+00:00, 2023-10-26T13:30:00+00:00, 2023-10-26T18:00:00+00:00, 2023-10-27T15:30:00+00:00, 2023-11-06T20:00:00+00:00]","[1.0, 6.0, 2.0, 2.0, 2.0, 3.0, 2.0, 8.0, 3.0, 2.0]","[1.0400000000000063, 0.37000000000000455, 0.23999999999999488, 1.2049999999999983, 0.5600000000000023, 1.0750000000000028, 0.3199999999999932, 0.9099999999999966, 0.40500000000000114, 0.2849999999999966]","[1.3805920615956542, 0.48562803517522585, 0.3147128245475936, 1.5905491024287197, 0.734137388568435, 1.3809493223713827, 0.40863235857488595, 1.1629392971245962, 0.517142309902319, 0.3554945740301816]",2023-11-07 20:28:34,1.660599103593151234959513011
FEMB,ALGO_RSI_EMA_ADX_CGPT,9,8,1,0.1809,1.8889,0.6802,0.4128522706874832,0.8888888888888888,2023-11-07 18:00:00+00:00,5,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-30T18:00:00+00:00, 2023-10-31T15:00:00+00:00, 2023-10-31T19:30:00+00:00, 2023-11-01T11:00:00+00:00, 2023-11-01T16:30:00+00:00, 2023-11-01T19:30:00+00:00, 2023-11-02T12:00:00+00:00, 2023-11-03T13:30:00+00:00, 2023-11-07T15:00:00+00:00]","[2023-10-30T20:00:00+00:00, 2023-10-31T16:00:00+00:00, 2023-10-31T20:00:00+00:00, 2023-11-01T14:00:00+00:00, 2023-11-01T17:00:00+00:00, 2023-11-01T20:00:00+00:00, 2023-11-02T13:30:00+00:00, 2023-11-03T14:00:00+00:00, 2023-11-07T18:00:00+00:00]","[4.0, 2.0, 1.0, 2.0, 1.0, 1.0, 1.0, 1.0, 4.0]","[0.240000000000002, 0.019999999999999574, 0.010000000000001563, 0.7899999999999991, 0.17999999999999972, 0.019999999999999574, 0.3099999999999987, 0.11499999999999844, -0.05699999999999861]","[0.8982035928143787, 0.07493443237167317, 0.03716090672612993, 3.016418480336003, 0.6691449814126383, 0.07393715341959177, 1.1451791651274426, 0.4128522706874832, -0.20646937370956137]",2023-11-07 20:32:04,0.6736130745548355662468364790
CCS,ALGO_RSI_EMA_ADX_CGPT,7,7,0,0.3317,3.8571,0.5429,0.5754685958566285,1.0,2023-11-01 14:00:00+00:00,11,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-11T19:00:00+00:00, 2023-10-27T14:30:00+00:00, 2023-10-27T17:30:00+00:00, 2023-10-27T20:00:00+00:00, 2023-10-30T14:30:00+00:00, 2023-10-30T16:00:00+00:00, 2023-10-31T20:00:00+00:00]","[2023-09-12T14:30:00+00:00, 2023-10-27T15:30:00+00:00, 2023-10-27T19:30:00+00:00, 2023-10-30T14:00:00+00:00, 2023-10-30T15:30:00+00:00, 2023-10-30T17:30:00+00:00, 2023-11-01T14:00:00+00:00]","[7.0, 2.0, 4.0, 5.0, 2.0, 3.0, 4.0]","[0.06999999999999318, 0.39000000000000057, 0.5200000000000031, 0.3299999999999983, 0.536999999999999, 0.3500000000000014, 0.125]","[0.09661835748791328, 0.6415528869879924, 0.8563899868247746, 0.5423171733771541, 0.8846350262754707, 0.5754685958566285, 0.2030869212022746]",2023-11-07 20:20:29,1.752122747958733301144144071
LC,ALGO_RSI_EMA_ADX_CGPT,9,8,1,0.0267,2.6667,0.3872,0.7163323782234932,0.8888888888888888,2023-11-07 17:00:00+00:00,5,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-01T16:00:00+00:00, 2023-09-01T17:00:00+00:00, 2023-09-01T18:30:00+00:00, 2023-09-01T21:00:00+00:00, 2023-09-15T16:30:00+00:00, 2023-09-15T17:30:00+00:00, 2023-10-12T13:30:00+00:00, 2023-11-07T00:30:00+00:00, 2023-11-07T15:00:00+00:00, 2023-11-07T17:30:00+00:00]","[2023-09-01T16:30:00+00:00, 2023-09-01T18:00:00+00:00, 2023-09-01T19:00:00+00:00, 2023-09-05T12:00:00+00:00, 2023-09-15T17:00:00+00:00, 2023-09-15T20:00:00+00:00, 2023-10-12T14:00:00+00:00, 2023-11-07T14:00:00+00:00, 2023-11-07T17:00:00+00:00]","[1.0, 2.0, 1.0, 7.0, 1.0, 5.0, 1.0, 2.0, 4.0]","[0.04999999999999982, 0.004999999999999893, 0.025000000000000355, 0.08000000000000007, 0.009999999999999787, 0.07499999999999929, -0.14999999999999947, 0.09999999999999964, 0.04499999999999993]","[0.7163323782234932, 0.07137758743754309, 0.3568879371877281, 1.1412268188302437, 0.14705882352940863, 1.1135857461024392, -2.604166666666657, 1.7421602787456383, 0.7999999999999988]",2023-11-07 20:46:37,0.2830753910549796646284607458
EMD,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.0290,5.1250,0.3616,0.40936020366889775,0.875,2023-10-31 14:00:00+00:00,12,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-12T17:30:00+00:00, 2023-10-25T14:00:00+00:00, 2023-10-25T17:00:00+00:00, 2023-10-25T18:00:00+00:00, 2023-10-25T23:00:00+00:00, 2023-10-26T20:00:00+00:00, 2023-10-27T16:30:00+00:00, 2023-10-30T20:00:00+00:00]","[2023-09-12T22:30:00+00:00, 2023-10-25T15:30:00+00:00, 2023-10-25T17:30:00+00:00, 2023-10-25T22:30:00+00:00, 2023-10-26T16:00:00+00:00, 2023-10-27T14:00:00+00:00, 2023-10-30T14:00:00+00:00, 2023-10-31T14:00:00+00:00]","[6.0, 3.0, 1.0, 5.0, 7.0, 4.0, 11.0, 4.0]","[0.019999999999999574, 0.04699999999999971, 0.004999999999999893, -0.055000000000000604, 0.03500000000000014, 0.03000000000000025, 0.040000000000000036, 0.11000000000000032]","[0.22792022792022304, 0.5904522613065291, 0.06257822277847176, -0.6887914840325686, 0.4413619167717546, 0.37735849056604087, 0.5018820577164371, 1.3801756587202048]",2023-11-07 20:28:59,0.5666911364287198598320047160
JHG,ALGO_RSI_EMA_ADX_CGPT,7,6,1,0.0836,3.0000,0.3286,0.47497259773474243,0.8571428571428571,2023-11-06 19:00:00+00:00,6,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-06T17:30:00+00:00, 2023-09-14T14:30:00+00:00, 2023-09-15T17:30:00+00:00, 2023-09-19T17:00:00+00:00, 2023-11-03T13:00:00+00:00, 2023-11-06T15:00:00+00:00, 2023-11-06T18:30:00+00:00, 2023-11-07T15:00:00+00:00]","[2023-09-07T14:00:00+00:00, 2023-09-14T15:00:00+00:00, 2023-09-15T20:00:00+00:00, 2023-09-19T18:00:00+00:00, 2023-11-03T13:30:00+00:00, 2023-11-06T16:00:00+00:00, 2023-11-06T19:00:00+00:00]","[9.0, 1.0, 5.0, 2.0, 1.0, 2.0, 1.0]","[-0.4099999999999966, 0.3000000000000007, 0.129999999999999, 0.09499999999999886, 0.28000000000000114, 0.1650000000000027, 0.02500000000000213]","[-1.5140324963072251, 1.1115227862171202, 0.47497259773474243, 0.3448275862068924, 1.1204481792717134, 0.6626506024096495, 0.10012014417301615]",2023-11-07 20:43:58,0.3285392044477962390748114164
TFIN,ALGO_RSI_EMA_ADX_CGPT,7,6,1,0.2086,4.5714,0.3209,0.478316326530619,0.8571428571428571,2023-11-02 14:00:00+00:00,10,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-08T19:00:00+00:00, 2023-09-11T15:00:00+00:00, 2023-09-11T18:30:00+00:00, 2023-09-13T14:00:00+00:00, 2023-11-01T15:30:00+00:00, 2023-11-01T17:30:00+00:00, 2023-11-02T13:30:00+00:00, 2023-11-07T19:00:00+00:00]","[2023-09-11T14:30:00+00:00, 2023-09-11T16:30:00+00:00, 2023-09-11T20:30:00+00:00, 2023-09-13T20:00:00+00:00, 2023-11-01T17:00:00+00:00, 2023-11-01T19:00:00+00:00, 2023-11-02T14:00:00+00:00]","[6.0, 3.0, 4.0, 12.0, 3.0, 3.0, 1.0]","[0.21000000000000796, 0.4200000000000017, 0.23999999999999488, 0.5, -0.8299999999999983, 0.6200000000000045, 0.30000000000000426]","[0.3228285933897125, 0.6456571867794031, 0.369401262120971, 0.7694675284702985, -1.3570961412688005, 1.0180623973727498, 0.478316326530619]",2023-11-07 21:11:49,0.3676431831644035054429757389
ETX,ALGO_RSI_EMA_ADX_CGPT,6,6,0,0.0383,3.3333,0.2302,0.2104812393621173,1.0,2023-10-31 19:00:00+00:00,12,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-12T17:30:00+00:00, 2023-10-12T19:30:00+00:00, 2023-10-12T22:30:00+00:00, 2023-10-13T18:30:00+00:00, 2023-10-30T19:30:00+00:00, 2023-10-31T18:30:00+00:00]","[2023-10-12T18:00:00+00:00, 2023-10-12T20:00:00+00:00, 2023-10-13T18:00:00+00:00, 2023-10-16T14:30:00+00:00, 2023-10-30T20:00:00+00:00, 2023-10-31T19:00:00+00:00]","[1.0, 1.0, 8.0, 8.0, 1.0, 1.0]","[0.00999999999999801, 0.0799999999999983, 0.0030000000000001137, 0.06700000000000017, 0.05000000000000071, 0.020000000000003126]","[0.05977286312013155, 0.48076923076922046, 0.0180180180180187, 0.4018472980267509, 0.3008423586040957, 0.12012012012013891]",2023-11-07 20:30:17,0.9964794508408894615098391793
DLN,ALGO_RSI_EMA_ADX_CGPT,7,6,1,0.1113,4.5714,0.1809,0.16291951775821817,0.8571428571428571,2023-11-06 20:00:00+00:00,6,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-11T15:30:00+00:00, 2023-10-12T14:00:00+00:00, 2023-10-12T17:30:00+00:00, 2023-10-13T00:00:00+00:00, 2023-10-13T15:00:00+00:00, 2023-10-13T17:00:00+00:00, 2023-11-06T18:30:00+00:00, 2023-11-07T15:00:00+00:00]","[2023-10-11T18:30:00+00:00, 2023-10-12T16:30:00+00:00, 2023-10-12T22:30:00+00:00, 2023-10-13T13:30:00+00:00, 2023-10-13T16:30:00+00:00, 2023-10-13T20:00:00+00:00, 2023-11-06T20:00:00+00:00]","[6.0, 5.0, 6.0, 3.0, 3.0, 6.0, 3.0]","[0.05000000000000426, 0.20900000000000318, 0.09999999999999432, 0.28000000000000114, 0.14999999999999858, -0.04000000000000625, 0.030000000000001137]","[0.08123476848091676, 0.3394455181822663, 0.16291951775821817, 0.4554326610279784, 0.24354603019970542, -0.06494560805326555, 0.0485751295336806]",2023-11-07 20:26:26,0.7528306456919677115343223877
BSJP,ALGO_RSI_EMA_ADX_CGPT,8,7,1,0.0374,5.0000,0.1667,0.09795934998521935,0.875,2023-11-06 13:00:00+00:00,6,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-10T14:00:00+00:00, 2023-10-11T13:30:00+00:00, 2023-10-11T19:30:00+00:00, 2023-10-12T13:30:00+00:00, 2023-10-12T16:00:00+00:00, 2023-10-12T17:30:00+00:00, 2023-10-13T15:30:00+00:00, 2023-11-06T12:00:00+00:00, 2023-11-06T15:00:00+00:00]","[2023-10-10T14:30:00+00:00, 2023-10-11T19:00:00+00:00, 2023-10-11T20:00:00+00:00, 2023-10-12T15:30:00+00:00, 2023-10-12T16:30:00+00:00, 2023-10-13T13:30:00+00:00, 2023-10-16T14:30:00+00:00, 2023-11-06T13:00:00+00:00]","[1.0, 11.0, 1.0, 4.0, 1.0, 7.0, 13.0, 2.0]","[0.03400000000000247, -0.03500000000000014, 0.0009999999999976694, 0.028999999999999915, 0.00999999999999801, 0.09499999999999886, 0.015000000000000568, 0.15000000000000213]","[0.15131286159324644, -0.15541740674955656, 0.0044466183467369354, 0.12911843276936738, 0.044483985765115704, 0.4232568500779633, 0.06680026720107134, 0.6696428571428668]",2023-11-07 20:18:39,0.4541231168395248674695126158
CARY,ALGO_RSI_EMA_ADX_CGPT,7,7,0,0.0271,5.0000,0.1355,0.09975062344139438,1.0,2023-10-17 19:30:00+00:00,26,RSI_EMA_ADX_CGPT_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-10-10T19:00:00+00:00, 2023-10-12T14:30:00+00:00, 2023-10-12T18:00:00+00:00, 2023-10-12T20:00:00+00:00, 2023-10-13T18:00:00+00:00, 2023-10-13T20:00:00+00:00, 2023-10-17T14:30:00+00:00, 2023-11-06T15:00:00+00:00]","[2023-10-11T17:30:00+00:00, 2023-10-12T17:30:00+00:00, 2023-10-12T19:30:00+00:00, 2023-10-13T15:30:00+00:00, 2023-10-13T19:30:00+00:00, 2023-10-16T17:00:00+00:00, 2023-10-17T19:30:00+00:00]","[5.0, 5.0, 3.0, 4.0, 3.0, 9.0, 6.0]","[0.07000000000000028, 0.019999999999999574, 0.010000000000001563, 0.05000000000000071, 0.019999999999999574, 0.010000000000001563, 0.00999999999999801]","[0.3496503496503511, 0.09980039920159467, 0.0499001996008062, 0.24950099800399558, 0.09975062344139438, 0.0499001996008062, 0.04997501249374318]",2023-11-07 20:19:45,0.7284041480504858180091806263
MTCH,ALGO_SMA_KAMA_OBV_MFI_VWAP_CGPT,7,6,1,0.4186,1.1429,1.1675,0.7239819004524893,0.8571428571428571,2023-11-03 14:00:00+00:00,9,SMA_KAMA_OBV_MFI_VWAP_P1_L.75_AV_30M_STOCK_RESULTS,"[2023-09-01T11:30:00+00:00, 2023-09-11T12:00:00+00:00, 2023-09-11T13:00:00+00:00, 2023-10-06T23:30:00+00:00, 2023-10-09T22:30:00+00:00, 2023-10-26T22:00:00+00:00, 2023-11-03T13:30:00+00:00]","[2023-09-01T12:00:00+00:00, 2023-09-11T12:30:00+00:00, 2023-09-11T13:30:00+00:00, 2023-10-09T09:30:00+00:00, 2023-10-09T23:00:00+00:00, 2023-10-26T23:00:00+00:00, 2023-11-03T14:00:00+00:00]","[1.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0]","[0.14999999999999858, 0.3200000000000003, 0.09999999999999432, 0.4200000000000017, 1.1299999999999955, 0.0, 0.8099999999999987]","[0.31948881789137074, 0.7239819004524893, 0.22497187851517278, 1.1428571428571475, 3.031929165548686, 0.0, 2.7291105121293757]",2023-11-08 09:07:38,0.9757643931513840185746484303
